evidence_id,case_id,platform,source_type,acquisition_mode,provenance_type,verification_status,trust_label,trust_score,review_status,evidence_type,title,body_text,comment_text,language,source_url,url,root_id,parent_id,created_at,collected_at,author_platform_hash,author_hash_method,author_identity_confidence,raw_author_id_removed,raw_author_name_removed,author_display_label,like_count,reply_count,share_count,view_count,content_hash,normalized_content_hash,canonical_url_hash,duplicate_group_id,duplicate_count,risk_flags,content_visibility,access_scope,source_capture_method,coverage_note,raw_data_safe,ingestion_metadata,is_root_content,influence_core_candidate,influence_core_type,source_identity_type,claim_summary,stance_hint,topic_hint,frame_hint,evidence_strength_hint,logic_strength_hint,emotional_intensity_hint,camp_state_hint,emotion_hint,people_cluster_hint,engagement_proxy
sgv1_5e80678d99c304e55b3f1f72,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??04-04?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-09T12:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,16,8,0,0,sha256:8496762e8d2ea891d237d2fbaedf54040b88c168ba76548dbe557014307e84f9,sha256:8496762e8d2ea891d237d2fbaedf54040b88c168ba76548dbe557014307e84f9,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_4fe60b2254b0d6517fa7,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-4"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-4"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,public_response,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,32
sgv1_41edac3bbdf2279c9f20d5f0,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??04-05?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-10T13:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,20,9,0,0,sha256:95bbef572fa1385ac92b922d56d520999fe7887762f1772f98431debeb1f18e3,sha256:95bbef572fa1385ac92b922d56d520999fe7887762f1772f98431debeb1f18e3,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_7f6769096a37da9ed277,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-5"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-5"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,media_reframing,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,38
sgv1_7e71a0e7da6eac7aa04e6ff1,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????????? ??04-06?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-11T14:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,24,10,0,0,sha256:61a6377361f619052cbe5bee68dcbc91982d486611c5c4a15506e4775c8ea394,sha256:61a6377361f619052cbe5bee68dcbc91982d486611c5c4a15506e4775c8ea394,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_5b754d91d0ad79773e5b,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-6"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-6"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,fan_community_reaction,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,44
sgv1_db73ef30a7abe87f15ef7198,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??04-07?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-12T15:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,28,11,0,0,sha256:29436dcc84a3e4ece30ff3030c1cc78ff67a66802eb80a5c1294dafc6256a5a9,sha256:29436dcc84a3e4ece30ff3030c1cc78ff67a66802eb80a5c1294dafc6256a5a9,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_f610912e4ece5afa301a,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-7"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-7"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,children_protection_boundary,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,50
sgv1_b182a23a4893c717ed41ff97,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??04-08?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-13T16:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,32,12,0,0,sha256:726cc38aed2330632c5df8dcff4112a9e9b641d1db731d31e470b466fa7ca64a,sha256:726cc38aed2330632c5df8dcff4112a9e9b641d1db731d31e470b466fa7ca64a,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_93f5c8ade5cb672cc560,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-8"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-8"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,anti_conflict_fatigue,chinese_football_reputation,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,56
sgv1_c4db6dfad369648470a67bcb,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????????? ??04-09?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-14T17:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,36,13,0,0,sha256:056ab01da6e2842e1cea067a5b02d1edb8bf096d71f33df7983c450cd5c187a9,sha256:056ab01da6e2842e1cea067a5b02d1edb8bf096d71f33df7983c450cd5c187a9,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_533cf7f34333b4e89040,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-9"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-9"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,media_context,platform_discussion,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,62
sgv1_64891401f60b9494f25c3fee,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??04-10?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-01T18:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,40,14,0,0,sha256:740cd1dd28e483f757e2f3eafb54f4d6f621905700110a81754b77e01f7b4add,sha256:740cd1dd28e483f757e2f3eafb54f4d6f621905700110a81754b77e01f7b4add,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_cf642f6f23927244ac72,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-10"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-10"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,extreme_cluster_or_trolling,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,68
sgv1_ecb81b08bbe73d7e5268ec32,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????? ??04-11?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-02T19:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,44,15,0,0,sha256:b33ee326793c25af65f32806992836b2e68a7e97b18e73328a3052651c0dafdb,sha256:b33ee326793c25af65f32806992836b2e68a7e97b18e73328a3052651c0dafdb,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_65f58a378691ab8c6cc3,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-11"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-11"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,74
sgv1_10b9b011f18996507ad0b20e,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??04-12?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-03T20:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,48,16,0,0,sha256:e0e11c31b85a54659f8b18a4eba17314ed4adb67ebaba08ac7cc3e9cd16b203f,sha256:e0e11c31b85a54659f8b18a4eba17314ed4adb67ebaba08ac7cc3e9cd16b203f,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_cbfe396df9def06e1dc1,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-12"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-12"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_donglu_view,youth_training_model,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,80
sgv1_dda3c0a4487bbf0d018e04e1,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??04-13?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-04T21:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,52,17,0,0,sha256:887a887b6a0aac06c89616555077839a2c57d2cc82b3264e747251a6cefcfbc5,sha256:887a887b6a0aac06c89616555077839a2c57d2cc82b3264e747251a6cefcfbc5,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_9c9a6d32d43a71fceb01,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-13"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-13"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,support_sunjihai_view,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,86
sgv1_6b3806fdb5e56a3cb51298d0,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??04-14?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-05T22:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,56,0,0,0,sha256:24bdfdff74ea59e7054a13d279e8374a363a0bebc173edde9540424f81728bc2,sha256:24bdfdff74ea59e7054a13d279e8374a363a0bebc173edde9540424f81728bc2,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_763fdb41ac0a69bc0790,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-14"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-14"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,neutral_process_focused,public_response,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,56
sgv1_398e7b07aeb1dc293a12f660,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??04-15?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-06T23:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,60,1,0,0,sha256:408dc16811359f0c706241aa9b3d75c0d5bcbd0a1959b72e3a0ef5ad7a7fb95d,sha256:408dc16811359f0c706241aa9b3d75c0d5bcbd0a1959b72e3a0ef5ad7a7fb95d,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_d681fb0e5d09fa603843,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-15"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-15"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,youth_training_concern,media_reframing,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,62
sgv1_dcad7eae9667a0c406a5f5bc,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??04-16?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-07T00:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,64,2,0,0,sha256:eec37edee177ad81610d8c9d83cc062b47ee58f0c7249bca24160bff5d27fca1,sha256:eec37edee177ad81610d8c9d83cc062b47ee58f0c7249bca24160bff5d27fca1,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_93fd2d3d95ed3275d6c7,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-16"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-16"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,anti_conflict_fatigue,fan_community_reaction,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,68
sgv1_09d50407dda1fde675fd4d7d,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??04-17?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-08T01:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,68,3,0,0,sha256:dc8a5ae21dbf62647e1bf7d6e230cfcef9bea97498bef52cf886bf9e6209900b,sha256:dc8a5ae21dbf62647e1bf7d6e230cfcef9bea97498bef52cf886bf9e6209900b,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_1cc494ab3fef198e0f41,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-17"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-17"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,media_context,children_protection_boundary,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,74
sgv1_af101bc194c2683437bd1163,donglu_sunjihai_youth_football_202606,bilibili,video_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??04-18?,zh-CN,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,https://search.bilibili.com/all?keyword=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=04,src_bilibili_04,,2026-06-09T02:00:00.000Z,2026-06-17T12:10:16.494Z,,sha256_platform_case_salt,unknown,true,true,,72,4,0,0,sha256:605fad969a6fd57993e5d1a683619a70df1964e88dcf460b150c7cebaf92c5bb,sha256:605fad969a6fd57993e5d1a683619a70df1964e88dcf460b150c7cebaf92c5bb,sha256:affa9f0b686cc5c93d608369f5c0298f9f9dc2a58de06399c2dcfab72c3d8a2d,dup_2127356740723b1ac209,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_bilibili_04-comment-14-18"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_bilibili_04-comment-14-18"",""source_type"":""video_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,unknown,,extreme_attack_or_trolling,chinese_football_reputation,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,80
